574,banksev01,,,1893,5,25,USA,GA,Barnesville,1970,2,26,USA,GA,Griffin,Everett,Bankston,,Wilborn Everett,,180,71,L,R,8/5/1915,9/27/1915,,banksev01,banksev01,bankb101,banksev01,banksev01
575,banniji01,,,1866,,,USA,NY,New York,1952,10,14,USA,MN,St. Paul,Jim,Banning,,James M.,,150,66,L,R,9/27/1888,5/11/1889,,banniji01,banniji01,bannj102,banniji01,banniji01
576,bannial01,,,1951,9,3,USA,CA,Montebello,,,,,,,Alan,Bannister,,Alan,,170,71,R,R,7/13/1974,10/6/1985,Long Beach City Coll.,bannial01,bannial01,banna001,bannial01,bannial01
577,bannifl01,,,1955,6,10,USA,SD,Pierre,,,,,,,Floyd,Bannister,,Floyd Franklin,,190,73,L,L,4/19/1977,8/10/1992,Arizona State,bannifl01,bannifl01,bannf001,bannifl01,bannifl01
578,bannoji01,,,1871,5,5,USA,MA,Amesbury,1948,3,24,USA,NJ,Glen Rock,Jimmy,Bannon,,James Henry,Foxy Grandpa,160,65,R,R,6/15/1893,8/12/1896,,bannoji01,bannoji01,bannj101,bannoji01,bannoji01
579,bannoto01,,,1869,5,8,USA,MA,Amesbury,1950,1,26,USA,MA,Lynn,Tom,Bannon,,Thomas Edward,"Ward Six,Uncle Tom",175,68,R,R,5/10/1895,9/25/1896,,bannoto01,bannoto01,bannt101,bannoto01,bannoto01
580,bantaja01,,,1925,6,24,USA,KS,Hutchinson,2006,9,17,USA,KS,Hutchinson,Jack,Banta,,Jackie Kay,,175,74,L,R,9/18/1947,6/21/1950,,bantaja01,bantaja01,bantj101,bantaja01,bantaja01
581,baptitr01,,,1971,12,30,USA,OR,Forest Grove,,,,,,,Travis,Baptist,,,,195,72,L,R,8/1/1998,9/23/1998,Hawaii,baptitr01,baptitr01,baptt001,baptitr01,baptitr01
582,barajro01,,,1975,9,5,USA,CA,Ontario,,,,,,,Rod,Barajas,,Rodrigo Richard,,245,73,R,R,9/25/1999,,,barajro01,barajro01,barar001,barajro01,barajro01
583,barbawa01,,,1891,8,11,USA,SC,Greenville,1965,10,28,USA,SC,Greenville,Walter,Barbare,,Walter Lawrence,Dinty,162,72,R,R,9/17/1914,10/1/1922,,barbawa01,barbawa01,barbw101,barbawa01,barbawa01
584,barbare01,,,1920,6,20,USA,SC,Simpsonville,2003,9,27,USA,SC,Simpsonville,Red,Barbary,,Donald Odell,,190,75,R,R,5/22/1943,5/22/1943,,barbare01,barbare01,barbr101,barbare01,barbare01
585,barbeja01,,,1882,6,10,USA,NY,New York,1969,9,10,USA,WI,Milwaukee,Jap,Barbeau,,William Joseph,,140,65,R,R,9/27/1905,5/2/1910,,barbeja01,barbeja01,barbj101,barbeja01,barbeja01
586,barbeda01,,,1905,5,7,USA,NC,Greensboro,1968,7,1,USA,NC,Albemarle,Dave,Barbee,,David Monroe,,178,71,R,R,7/29/1926,9/25/1932,,barbeda01,barbeda01,barbd101,barbeda01,barbeda01
587,barbebr02,,,1973,3,4,USA,OH,Hamilton,,,,,,,Brian,Barber,,Brian Scott,,175,73,R,R,8/12/1995,8/1/1999,,barbebr02,barbebr02,barbb002,barbebr02,barbebr02
588,barbech01,,,1854,,,USA,PA,Philadelphia,1910,11,23,USA,PA,Philadelphia,Charlie,Barber,,Charles D.,,148,70,R,R,4/17/1884,8/10/1884,,barbech01,barbech01,barbc101,barbech01,barbech01
589,barbest01,,barbest01h,1938,2,22,USA,MD,Takoma Park,2007,2,4,USA,NV,Henderson,Steve,Barber,,Stephen David,,195,72,L,L,4/21/1960,7/31/1974,,barbest01,barbest01,barbs102,barbest01,barbest01
590,barbest02,,,1948,3,13,USA,MI,Grand Rapids,,,,,,,Steve,Barber,,Steven Lee,,190,73,R,R,4/9/1970,5/6/1971,,barbest02,barbest02,barbs101,barbest02,barbest02
591,barbetu01,,,1893,7,9,USA,TN,Lavinia,1968,10,20,USA,TN,Milan,Turner,Barber,,Tyrus Turner,,170,71,L,R,8/19/1915,4/30/1923,,barbetu01,barbetu01,barbt101,barbetu01,barbetu01
592,barbefr01,,,1882,2,3,USA,NY,Newtown,1965,5,1,USA,FL,Ocala,Frank,Barberich,,Frank Frederick,,175,70,B,R,9/17/1907,6/16/1910,,barbefr01,barbefr01,barbf101,barbefr01,barbefr01
593,barbebr01,,,1967,8,16,USA,CA,Long Beach,,,,,,,Bret,Barberie,,Bret Edward,,185,71,B,R,6/16/1991,6/22/1996,USC,barbebr01,barbebr01,barbb001,barbebr01,barbebr01
594,barbiji01,,,1941,9,15,USA,NY,Schenectady,,,,,,,Jim,Barbieri,,James Patrick,,155,67,L,R,7/5/1966,9/24/1966,,barbiji01,barbiji01,barbj102,barbiji01,barbiji01
595,barcelo01,,,1977,8,10,D.R.,,San Pedro de Macoris,,,,,,,Lorenzo,Barcelo,,,,230,76,R,R,7/22/2000,4/19/2002,,barcelo01,barcelo01,barcl001,barcelo01,barcelo01
596,barclcu01,,,1931,8,22,USA,IL,Chicago,1985,3,25,USA,MT,Missoula,Curt,Barclay,,Curtis Cordell,,210,75,R,R,4/21/1957,4/16/1959,,barclcu01,barclcu01,barcc101,barclcu01,barclcu01
597,barclge01,,,1876,5,16,USA,PA,Millville,1909,4,3,USA,PA,Philadelphia,George,Barclay,,George Oliver,Deerfoot,162,70,,R,4/17/1902,5/30/1905,,barclge01,barclge01,barcg101,barclge01,barclge01
598,barera01,,,1949,4,15,USA,FL,Miami,1994,3,29,USA,FL,Miami,Ray,Bare,,Raymond Douglas,,185,74,R,R,7/30/1972,5/3/1977,,barera01,barera01,barer101,barera01,barera01
599,barfije01,,,1959,10,29,USA,IL,Joliet,,,,,,,Jesse,Barfield,,Jesse Lee,,200,73,R,R,9/3/1981,6/17/1992,,barfije01,barfije01,barfj001,barfije01,barfije01
600,barfijo01,,,1964,10,15,USA,AR,Pine Bluff,,,,,,,John,Barfield,,John David,,185,73,L,L,9/7/1989,8/1/1991,Oklahoma City,barfijo01,barfijo01,barfj002,barfijo01,barfijo01
601,barfocl01,,,1891,7,8,USA,VA,Richmond,1971,3,11,USA,CA,Highland Park,Clyde,Barfoot,,Clyde Raymond,Foots,170,72,R,R,4/13/1922,5/24/1926,,barfocl01,barfocl01,barfc101,barfocl01,barfocl01
602,bargagr01,,,1959,1,27,USA,CA,Inglewood,,,,,,,Greg,Bargar,,Greg Robert,,185,74,R,R,7/17/1983,10/2/1986,Arizona,bargagr01,bargagr01,bargg001,bargagr01,bargagr01
603,bargecy01,,,1885,5,18,USA,KY,Jamestown,1964,9,23,USA,KY,Columbia,Cy,Barger,,Eros Bolivar,,160,72,L,R,8/30/1906,10/2/1915,,bargecy01,bargecy01,bargc101,bargecy01,bargecy01
604,barkbr01,,,1968,8,26,USA,MD,Baltimore,,,,,,,Brian,Bark,,Brian Stuart,,170,69,L,L,7/6/1995,9/8/1995,North Carolina State,barkbr01,barkbr01,barkb001,barkbr01,barkbr01
605,barkeal01,,,1839,1,18,USA,IN,Lost Creek,1912,9,15,USA,IL,Rockford,Al,Barker,,Alfred L,,,,,,6/1/1871,6/1/1871,,barkeal01,barkeal01,barka101,barkeal01,barkeal01
606,barkegl01,,,1971,5,10,USA,NY,Albany,,,,,,,Glen,Barker,,,,180,70,B,R,4/7/1999,10/7/2001,,barkegl01,barkegl01,barkg001,barkegl01,barkegl01
607,barkeke01,,,1975,7,26,USA,VA,Bristol,,,,,,,Kevin,Barker,,,,195,74,L,L,8/19/1999,,Washington State,barkeke01,barkeke01,barkk001,barkeke01,barkeke01
608,barkele01,,,1955,7,7,USA,KY,Fort Knox,,,,,,,Len,Barker,,Leonard Harold (III),,225,77,R,R,9/14/1976,9/26/1987,,barkele01,barkele01,barkl001,barkele01,barkele01
609,barkera01,,,1936,3,12,USA,WV,Martinsburg,,,,,,,Ray,Barker,,Raymond Herrell,Buddy,192,72,L,R,9/13/1960,5/21/1967,,barkera01,barkera01,barkr102,barkera01,barkera01
610,barkeri01,,,1972,10,29,USA,MA,Revere,,,,,,,Richie,Barker,,,,210,74,R,R,4/25/1999,5/5/1999,,barkeri01,barkeri01,barkr001,barkeri01,barkeri01
611,barkean01,,,1974,9,5,USA,FL,Miami,,,,,,,Andy,Barkett,,,,205,73,L,L,5/28/2001,6/24/2001,,barkean01,barkean01,barka001,barkean01,barkean01
612,barklbr01,,,1975,12,8,USA,TX,Conroe,,,,,,,Brian,Barkley,,,,180,74,L,L,5/28/1998,9/27/1998,,barklbr01,barklbr01,barkb002,barklbr01,barklbr01
613,barklje01,,,1959,11,21,USA,NC,Hickory,,,,,,,Jeff,Barkley,,Jeffrey Carver,,185,75,B,R,9/16/1984,7/26/1985,Citadel,barklje01,barklje01,barkj001,barklje01,barklje01
614,barklre01,,,1912,9,19,USA,TX,Childress,2000,12,12,USA,TX,Waco,Red,Barkley,,John Duncan,,160,71,R,R,9/2/1937,8/14/1943,,barklre01,barklre01,barkr101,barklre01,barklre01
615,barklsa01,barklsa01m,,1858,5,24,USA,WV,Wheeling,1912,4,20,USA,WV,Wheeling,Sam,Barkley,,Samuel E.,,180,71,R,R,5/1/1884,7/12/1889,,barklsa01,barklsa01,barks101,barklsa01,barklsa01
616,,,barlial99h,1915,4,2,USA,IL,Springfield,1995,12,27,USA,IL,Springfield,Al,Barlick,,Albert Joseph,,,,,,,,,barlial99,barlial99,barla001,barlial99,barlial99
617,barlomi01,,,1948,4,30,USA,NY,Stamford,,,,,,,Mike,Barlow,,Michael Roswell,,210,78,L,R,6/18/1975,6/8/1981,Syracuse,barlomi01,barlomi01,barlm101,barlomi01,barlomi01
618,barloto01,,,1852,,,USA,NY,,,,,,,,Tom,Barlow,,Thomas H.,,,,,,5/2/1872,7/30/1875,,barloto01,barloto01,barlt101,barloto01,barloto01
619,barmebr01,,,1929,10,23,USA,IN,Vincennes,,,,,,,Bruce,Barmes,,Bruce Raymond,Squeaky,165,68,L,R,9/13/1953,9/27/1953,,barmebr01,barmebr01,barmb101,barmebr01,barmebr01
620,barnaba01,,,1915,3,2,USA,WV,Clarksburg,1972,5,18,USA,WV,Charleston,Babe,Barna,,Herbert Paul,,210,74,L,R,9/16/1937,7/28/1943,,barnaba01,barnaba01,barnb102,barnaba01,barnaba01
621,barnach01,,,1900,6,12,USA,CO,Russell Gulch,1977,8,16,USA,TX,Waco,Charlie,Barnabe,,Charles Edward,,164,71,L,L,4/14/1927,5/13/1928,,barnach01,barnach01,barnc101,barnach01,barnach01
622,barnebi01,,,,,,,,,,,,,,,Bill,Barnes,,William H.,,175,70,,,9/27/1884,10/13/1884,,barnebi01,barnebi01,barnb103,barnebi01,barnebi01
623,barnebo01,,,1902,1,6,USA,IL,Washburn,1993,12,8,USA,IL,Peoria,Bob,Barnes,,Robert Avery,Lefty,150,71,L,L,7/8/1924,7/10/1924,,barnebo01,barnebo01,barnb104,barnebo01,barnebo01
624,barnebr01,,,1967,3,25,USA,NC,Roanoke Rapids,,,,,,,Brian,Barnes,,Brian Keith,,170,69,L,L,9/14/1990,7/1/1994,Clemson,barnebr01,barnebr01,barnb001,barnebr01,barnebr01
625,barneep01,,,1900,12,1,USA,NY,Ossining,1980,11,17,USA,NY,Mineola,Eppie,Barnes,,Everett Duane,,175,69,L,L,9/25/1923,9/24/1924,,barneep01,barneep01,barne101,barneep01,barneep01
626,barnefr01,,,1900,1,9,USA,TX,Dallas,1967,9,27,USA,TX,Houston,Frank,Barnes,,Frank Samuel,Lefty,195,74,L,L,4/18/1929,9/26/1930,,barnefr01,barnefr01,barnf101,barnefr01,barnefr01
627,barnefr02,,,1926,8,26,USA,MS,Longwood,,,,,,,Frank,Barnes,,Frank,,170,72,R,R,9/22/1957,5/14/1960,,barnefr02,barnefr02,barnf102,barnefr02,barnefr02
628,barneho01,,,1900,1,31,USA,NY,Fulton,1981,6,18,USA,NY,Lockport,Honey,Barnes,,John Francis,,175,70,L,R,4/20/1926,4/20/1926,,barneho01,barneho01,barnh101,barneho01,barneho01
629,barneje01,,,1892,8,26,USA,OK,Perkins,1961,9,9,USA,NM,Santa Rosa,Jesse,Barnes,,Jesse Lawrence,Nubby,170,72,L,R,7/30/1915,8/20/1927,,barneje01,barneje01,barnj102,barneje01,barneje01
630,barnejo01,,,1976,4,24,USA,CA,San Diego,,,,,,,John,Barnes,,,,205,74,R,R,9/16/2000,8/26/2001,,barnejo01,barnejo01,barnj001,barnejo01,barnejo01
631,barneju01,,,1911,12,1,USA,NC,Linwood,1963,12,31,USA,NC,Jacksonville,Junie,Barnes,,Junie Shoaf,Lefty,170,71,L,L,9/12/1934,9/21/1934,,barneju01,barneju01,barnj101,barneju01,barneju01
632,barnela01,,,1974,7,23,USA,CA,Bakersfield,,,,,,,Larry,Barnes,,,,195,73,L,L,4/11/2001,7/31/2003,,barnela01,barnela01,barnl001,barnela01,barnela01
633,barnelu01,,,1947,4,28,USA,IA,Forest City,,,,,,,Lute,Barnes,,Luther Owens,,160,70,R,R,8/6/1972,9/26/1973,,barnelu01,barnelu01,barnl102,barnelu01,barnelu01
634,barnere01,,,1904,12,25,USA,AL,Suggsville,1959,7,3,USA,AL,Mobile,Red,Barnes,,Emile Deering,,158,70,L,R,9/29/1927,9/20/1930,,barnere01,barnere01,barnr104,barnere01,barnere01
635,barneri01,,,1959,7,21,USA,FL,Palm Beach,,,,,,,Rich,Barnes,,Richard Monroe,,186,76,R,L,7/18/1982,9/25/1983,,barneri01,barneri01,barnr101,barneri01,barneri01
636,barnero01,,barnero01h,1850,5,8,USA,NY,Mount Morris,1915,2,5,USA,IL,Chicago,Ross,Barnes,,Charles Roscoe,,145,68,R,R,5/5/1871,9/21/1881,,barnero01,barnero01,barnr102,barnero01,barnero01
637,barnesa01,,,1899,12,18,USA,AL,Suggsville,1981,2,19,USA,AL,Montgomery,Sam,Barnes,,Samuel Thomas,,150,68,L,R,9/14/1921,10/2/1921,,barnesa01,barnesa01,barns101,barnesa01,barnesa01
638,barnesk01,,,1957,3,3,USA,OH,Cincinnati,,,,,,,Skeeter,Barnes,,William Henry,,175,71,R,R,9/6/1983,6/20/1994,Cincinnati,barnesk01,barnesk01,barns001,barnesk01,barnesk01
639,barnevi01,,,1897,3,5,USA,KS,Ontario,1958,7,24,USA,KS,Wichita,Virgil,Barnes,,Virgil Jennings,Zeke,165,72,R,R,9/25/1919,9/15/1928,,barnevi01,barnevi01,barnv101,barnevi01,barnevi01
640,barneed01,,,1890,1,23,USA,WI,Amery,1967,10,4,USA,WI,Rice Lake,Ed,Barney,,Edmund J.,,178,70,L,R,7/22/1915,7/2/1916,,barneed01,barneed01,barne104,barneed01,barneed01
641,barnere02,,,1924,12,19,USA,NE,Omaha,1997,8,12,USA,MD,Baltimore,Rex,Barney,,Rex Edward,,185,75,R,R,8/18/1943,9/4/1950,,barnere02,barnere02,barnr103,barnere02,barnere02
642,barnhcl01,,,1895,12,29,USA,PA,Buck Valley,1980,1,21,USA,MD,Hagerstown,Clyde,Barnhart,,Clyde Lee,Pooch,155,70,R,R,9/22/1920,8/23/1928,,barnhcl01,barnhcl01,barnc102,barnhcl01,barnhcl01
643,barnhed01,,,1904,9,16,USA,MO,Providence,1984,9,14,USA,MO,Columbia,Edgar,Barnhart,,Edgar Vernon,,160,70,L,R,9/23/1924,9/23/1924,,barnhed01,barnhed01,barne103,barnhed01,barnhed01
644,barnhle01,,,1905,2,23,USA,KS,Hoxie,1971,10,7,USA,AZ,Scottsdale,Les,Barnhart,,Leslie Earl,Barney,180,72,R,R,9/22/1928,9/27/1930,,barnhle01,barnhle01,barnl101,barnhle01,barnhle01
645,barnhvi01,,,1922,9,1,USA,MD,Hagerstown,,,,,,,Vic,Barnhart,,Victor Dee,,188,72,R,R,10/1/1944,4/21/1946,,barnhvi01,barnhvi01,barnv102,barnhvi01,barnhvi01
646,barnige01,,,1917,8,26,USA,MA,Fitchburg,1990,10,10,USA,FL,Largo,George,Barnicle,,George Bernard,Barney,175,74,R,R,9/6/1939,4/19/1941,,barnige01,barnige01,barng101,barnige01,barnige01
647,barnibi01,barnibi01m,,1853,1,26,USA,NY,New York,1900,7,15,USA,CT,Hartford,Billy,Barnie,,William Harrison,Bald Billy,157,67,,,5/7/1874,6/28/1886,,barnibi01,barnibi01,barnb101,barnibi01,barnibi01
648,barnoed01,,,1943,8,23,USA,PA,Scranton,,,,,,,Ed,Barnowski,,Edward Anthony,,195,74,R,R,9/8/1965,9/16/1966,,barnoed01,barnoed01,barne102,barnoed01,barnoed01
649,barojsa01,,,1957,6,16,Mexico,30,Cordoba,,,,,,,Salome,Barojas,,Salome (Romero),,160,69,R,R,4/11/1982,9/26/1988,,barojsa01,barojsa01,baros001,barojsa01,barojsa01
650,barondi01,,,1932,10,13,USA,CA,San Jose,,,,,,,Dick,Barone,,Richard Anthony,,165,69,R,R,9/22/1960,9/27/1960,,barondi01,barondi01,barod101,barondi01,barondi01
651,barrbo01,,,1856,12,,USA,DC,Washington,1930,3,11,USA,DC,Washington,Bob,Barr,,Robert McClelland,,192,73,R,R,6/23/1883,9/12/1891,,barrbo01,barrbo01,barrb101,barrbo01,barrbo01
652,barrbo02,,,1908,3,12,USA,MA,Newton,2002,7,25,USA,NH,Dover,Bob,Barr,,Robert Alexander,,175,72,R,R,9/11/1935,9/14/1935,,barrbo02,barrbo02,barrb103,barrbo02,barrbo02
653,barrji01,,barrji01h,1948,2,10,USA,CA,Lynwood,,,,,,,Jim,Barr,,James Leland,,205,75,R,R,7/31/1971,10/2/1983,,barrji01,barrji01,barrj101,barrji01,barrji01
654,barrsc01,,,1886,10,6,USA,TN,Bristol,1934,12,2,USA,TX,Ft.Worth,Scotty,Barr,,Hyder Edward,,175,72,R,R,8/22/1908,7/17/1909,,barrsc01,barrsc01,barrs102,barrsc01,barrsc01
655,barrst01,,,1951,9,8,USA,MO,St. Louis,,,,,,,Steve,Barr,,Steven Charles,,200,76,L,L,10/1/1974,9/29/1976,,barrst01,barrst01,barrs103,barrst01,barrst01
656,barracu01,,,1932,6,20,USA,CA,Sacramento,,,,,,,Cuno,Barragan,,Facundo Anthony,,180,71,R,R,9/1/1961,4/21/1963,,barracu01,barracu01,barrc101,barracu01,barracu01
657,barrage01,,,1956,10,19,Mexico,30,Veracruz,,,,,,,German,Barranca,,German (Costales),,160,72,L,R,9/2/1979,7/11/1982,,barrage01,barrage01,barrg101,barrage01,barrage01
658,barre01,,,,,,,,,,,,,,,,Barrett,,,,,,,,9/18/1872,10/31/1872,,barre01,barre01,barru101,barre01,barre01
659,barrebi01,,,,,,,,,,,,,,,Bill,Barrett,,William,,,,,,7/8/1871,10/18/1873,,barrebi01,barrebi01,barrb102,barrebi01,barrebi01
660,barrebi02,,,1900,5,28,USA,MA,Cambridge,1951,1,26,USA,MA,Cambridge,Bill,Barrett,,William Joseph,Whispering Bill,175,72,R,R,5/13/1921,5/31/1930,,barrebi02,barrebi02,barrb105,barrebi02,barrebi02
661,barrebo01,,,1899,1,27,USA,GA,Atlanta,1982,1,18,USA,GA,Atlanta,Bob,Barrett,,Robert Schley,Jumbo,175,71,R,R,4/30/1923,8/1/1929,,barrebo01,barrebo01,barrb104,barrebo01,barrebo01
662,barredi01,,,1906,9,28,USA,PA,Montoursville,1966,10,30,USA,WA,Seattle,Dick,Barrett,,Tracy Souter,Kewpie Dick,175,69,R,R,6/27/1933,9/30/1945,,barredi01,barredi01,barrd101,barredi01,barredi01
663,barrefr01,,,1913,7,1,USA,FL,Fort Lauderdale,1998,3,6,USA,FL,Leesburg,Frank,Barrett,,Francis Joseph,Red,173,74,R,R,10/1/1939,9/15/1950,,barrefr01,barrefr01,barrf104,barrefr01,barrefr01
664,barreji01,,,1875,3,28,USA,MA,Athol,1921,10,24,USA,MI,Detroit,Jimmy,Barrett,,James Erigena,,170,67,L,R,9/13/1899,5/13/1908,,barreji01,barreji01,barrj103,barreji01,barreji01
665,barrejo01,,,1915,12,18,USA,MA,Lowell,1974,8,17,USA,NH,Seabrook Beach,Johnny,Barrett,,John Joseph,Jack,170,70,L,L,4/14/1942,9/26/1946,,barrejo01,barrejo01,barrj106,barrejo01,barrejo01
666,barrema01,,,1860,11,,USA,NY,Port Henry,1910,1,29,USA,MA,Holyoke,Marty,Barrett,,Martin F.,,170,69,R,R,6/24/1884,10/15/1884,,barrema01,barrema01,barrm101,barrema01,barrema01
667,barrema02,,,1958,6,23,USA,CA,Arcadia,,,,,,,Marty,Barrett,,Martin Glenn,,175,70,R,R,9/6/1982,5/7/1991,Arizona State,barrema02,barrema02,barrm001,barrema02,barrema02
668,barremi01,,,1976,10,22,USA,GA,Atlanta,,,,,,,Michael,Barrett,,,,225,72,R,R,9/19/1998,,,barremi01,barremi01,barrm003,barremi01,barremi01
669,barrere01,,,1915,2,14,USA,CA,Santa Barbara,1990,7,28,USA,NC,Wilson,Red,Barrett,,Charles Henry,,183,71,R,R,9/15/1937,9/29/1949,,barrere01,barrere01,barrr101,barrere01,barrere01
670,barreti01,,,1961,1,24,USA,IN,Huntingburg,,,,,,,Tim,Barrett,,Timothy Wayne,,185,73,L,R,7/18/1988,8/9/1988,Indiana State,barreti01,barreti01,barrt001,barreti01,barreti01
671,barreto01,,,1960,4,2,USA,CA,San Fernando,,,,,,,Tom,Barrett,,Thomas Loren,,157,69,B,R,7/2/1988,8/16/1992,Arizona,barreto01,barreto01,barrt002,barreto01,barreto01
672,barrifr01,,,1953,6,10,Mexico,26,Hermosillo,1982,4,9,Mexico,26,Hermosillo,Francisco,Barrios,,Francisco Javier (Jimenez),,155,71,R,R,8/18/1974,6/3/1981,,barrifr01,barrifr01,barrf101,barrifr01,barrifr01
673,barrijo01,,,1957,6,26,USA,NY,New York,,,,,,,Jose,Barrios,,Jose Manuel,,195,76,R,R,4/23/1982,5/7/1982,Miami-Dade CC,barrijo01,barrijo01,barrj102,barrijo01,barrijo01
674,barrima01,,,1974,9,21,Panama,,Cabecera,,,,,,,Manuel,Barrios,,Manuel Antonio,,170,72,R,R,9/16/1997,7/3/1998,,barrima01,barrima01,barrm002,barrima01,barrima01
675,barrofr02,,,1890,8,6,USA,WV,St. Marys,1964,9,18,USA,WV,St.Marys,Frank,Barron,,Frank John,,175,73,L,L,8/19/1914,8/19/1914,,barrofr02,barrofr02,barrf103,barrofr02,barrofr02
676,barrore01,,,1900,6,21,USA,GA,Clarksville,1982,10,4,USA,GA,Atlanta,Red,Barron,,David Irenus,,185,71,R,R,6/10/1929,7/7/1929,,barrore01,barrore01,barrr103,barrore01,barrore01
677,barroto01,,,1966,8,17,USA,OR,Portland,,,,,,,Tony,Barron,,Anthony Dirk,,185,72,R,R,6/2/1996,9/28/1997,Willamette,barroto01,barroto01,barrt003,barroto01,barroto01
678,,barroed99m,barroed99h,1868,5,10,USA,IL,Springfield,1953,12,15,USA,NY,Port Chester,Ed,Barrow,,Edward Grant,,,,,,,,,barroed99,barroed99,barre801,barroed99,barroed99
679,barrocu01,,,1883,10,20,USA,ME,Gray,1955,2,10,USA,ME,Gorham,Cuke,Barrows,,Roland,,158,68,L,R,9/18/1909,9/10/1912,,barrocu01,barrocu01,barrc102,barrocu01,barrocu01
680,barrofr01,,,1844,10,22,USA,OH,Hudson,1922,2,6,USA,MA,Fitchburg,Frank,Barrows,,Franklin Lee,,,,,,5/20/1871,10/7/1871,,barrofr01,barrofr01,barrf102,barrofr01,barrofr01
681,barryed01,,,1882,10,2,USA,WI,Madison,1920,6,19,USA,MA,Montague,Ed,Barry,,Edward,Jumbo,185,75,,L,8/21/1905,10/4/1907,,barryed01,barryed01,barre101,barryed01,barryed01
682,barryha01,,,1891,3,26,USA,CA,Susanville,1969,11,5,USA,NV,Carson City,Hardin,Barry,,Hardin,Finn,185,72,R,R,6/21/1912,7/13/1912,,barryha01,barryha01,barrh101,barryha01,barryha01
683,barryja01,barryja01m,barryja01h,1887,4,26,USA,CT,Meriden,1961,4,23,USA,MA,Shrewsbury,Jack,Barry,,John Joseph,,158,69,R,R,7/13/1908,6/23/1919,,barryja01,barryja01,barrj104,barryja01,barryja01
684,barryje01,,,1969,9,22,USA,OR,Medford,,,,,,,Jeff,Barry,,Jeffrey Finas,,190,73,B,R,6/9/1995,10/3/1999,San Diego State,barryje01,barryje01,barrj001,barryje01,barryje01
685,barryri01,,,1940,9,12,USA,CA,Berkeley,,,,,,,Rich,Barry,,Richard Donovan,,205,76,R,R,7/4/1969,8/19/1969,,barryri01,barryri01,barrr102,barryri01,barryri01
686,barrysh01,,,1878,10,27,USA,NY,Newburgh,1936,11,27,USA,CA,Los Angeles,Shad,Barry,,John C.,,,,R,R,5/30/1899,10/7/1908,,barrysh01,barrysh01,barrs101,barrysh01,barrysh01
687,barryto01,,,1879,4,10,USA,MO,St. Louis,1946,6,4,USA,MO,St.Louis,Tom,Barry,,Thomas Arthur,,155,69,,R,4/15/1904,4/15/1904,,barryto01,barryto01,barrt101,barryto01,barryto01
688,barteki01,,,1972,7,21,USA,NE,Omaha,,,,,,,Kimera,Bartee,,Kimera Anotchi,,175,72,R,R,4/3/1996,8/3/2001,Creighton,barteki01,barteki01,bartk001,barteki01,barteki01
689,bartedi01,,bartedi01h,1907,11,22,USA,IL,Chicago,1995,8,4,USA,CA,Alameda,Dick,Bartell,,Richard William,"Rowdy Richard,Shortwave",160,69,R,R,10/2/1927,5/24/1946,,bartedi01,bartedi01,bartd101,bartedi01,bartedi01
690,barthbo01,,,1924,7,15,USA,CT,New Haven,2000,4,14,USA,CT,Branford,Bob,Barthelson,,Robert Edward,,185,72,R,R,7/4/1944,9/27/1944,,barthbo01,barthbo01,bartb103,barthbo01,barthbo01
691,barthjo01,,,1882,4,14,USA,PA,Philadelphia,1946,11,4,USA,PA,Fairview Village,John,Barthold,,John Francis,Hans,180,71,B,R,5/17/1904,6/8/1904,,barthjo01,barthjo01,bartj101,barthjo01,barthjo01
692,barthle01,,,1903,4,4,USA,WI,Madison,1972,9,19,USA,IL,Barrington,Les,Bartholomew,,Lester Justin,,195,71,R,L,4/11/1928,8/19/1932,,barthle01,barthle01,bartl101,barthle01,barthle01
693,bartito01,,,1932,5,9,USA,PA,Pittsburgh,,,,,,,Tony,Bartirome,,Anthony Joseph,,155,70,L,L,4/19/1952,9/28/1952,,bartito01,bartito01,bartt101,bartito01,bartito01
694,bartlbi01,,,1885,1,8,USA,OH,Cincinnati,1965,5,17,USA,OH,Cincinnati,Bill,Bartley,,William Jackson,,190,71,R,R,9/15/1903,9/20/1907,,bartlbi01,bartlbi01,bartb102,bartlbi01,bartlbi01
695,bartlbo01,,,1920,2,11,USA,IL,Chicago,,,,,,,Boyd,Bartley,,Boyd Owen,,165,68,R,R,5/30/1943,6/7/1943,,bartlbo01,bartlbo01,bartb104,bartlbo01,bartlbo01
696,bartlir01,,,1914,6,27,USA,MI,Bay City,1973,6,12,USA,MI,Westland,Irv,Bartling,,Henry Irving,,175,72,R,R,9/8/1938,9/29/1938,,bartlir01,bartlir01,barti101,bartlir01,bartlir01
697,bartobo01,,bartobo01h,1941,7,30,USA,OH,Norwood,,,,,,,Bob,Barton,,Robert Wilbur,,175,72,R,R,9/17/1965,7/30/1974,,bartobo01,bartobo01,bartb101,bartobo01,bartobo01
698,bartoha01,,,1875,1,20,USA,PA,Chester,1955,1,25,USA,PA,Upland,Harry,Barton,,Harry Lamb,,155,66,B,R,4/15/1905,9/26/1905,,bartoha01,bartoha01,barth101,bartoha01,bartoha01
699,bartosh01,,,1963,5,14,USA,CA,Los Angeles,,,,,,,Shawn,Barton,,Shawn Edward,,195,75,R,L,8/6/1992,9/6/1996,Nevada,bartosh01,bartosh01,barts001,bartosh01,bartosh01
